"Lot.Frontage","Lot.Area","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Mas.Vnr.Area","Bsmt.Unf.SF","Total.Bsmt.SF","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","TotRms.AbvGrd","Fireplaces","Garage.Yr.Blt","Garage.Cars","Garage.Area","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Misc.Val","Mo.Sold","Yr.Sold","SalePrice"
65,11479,6,7,1950,1987,0,172,663,1074,0,0,1,0,1,0,3,1,6,1,1987,1,467,0,52,52,0,0,0,0,6,2010,144.5
68,9571,5,6,1956,1956,0,405,1144,1144,0,0,1,0,1,0,3,1,6,0,1956,1,596,44,0,0,0,0,0,0,6,2010,129
50,9350,4,6,1947,1979,0,564,756,1169,0,362,0,0,1,0,3,1,8,1,1947,1,209,0,0,0,0,0,0,0,6,2010,127
75,9525,5,7,1954,1998,0,218,1172,1172,0,0,1,0,1,0,3,1,5,0,1954,1,366,240,0,0,0,0,0,0,6,2010,128
83,10420,6,5,2009,2009,0,1176,1212,1212,0,0,0,0,2,0,3,1,6,0,2009,2,460,100,22,0,0,0,0,0,3,2010,186
44,17485,7,5,2009,2010,96,162,1508,1508,0,0,1,0,1,0,1,1,5,2,2009,2,572,0,0,0,0,0,0,0,1,2010,308.03
60,11100,4,7,1946,2006,0,0,0,930,0,0,0,0,1,0,2,1,6,0,1946,1,308,0,0,0,0,0,0,0,4,2010,84.9
77,9206,6,5,1985,1985,336,741,741,977,755,0,0,0,2,1,3,1,7,1,1985,2,476,192,46,0,0,0,0,0,6,2010,178
83,11980,7,5,1987,1987,177,0,1433,1433,0,0,1,0,1,1,1,1,4,2,1987,2,528,0,278,0,0,266,0,0,6,2010,270
87,12361,6,7,1993,1993,85,86,946,964,838,0,0,1,2,1,3,1,8,1,2000,4,1017,450,92,0,0,0,0,0,5,2010,218
80,9938,7,5,1993,1994,246,300,1050,1062,887,0,1,0,2,1,3,1,8,1,1993,2,574,156,90,0,0,0,0,0,6,2010,236
73,9069,6,6,1992,1992,0,189,936,996,0,0,1,0,1,0,2,1,5,0,1992,2,564,120,0,0,0,0,0,0,4,2010,147
64,10475,8,5,2008,2008,72,1694,1694,1694,0,0,0,0,2,0,3,1,7,0,2008,3,776,160,33,0,0,0,0,0,2,2010,245.35
64,6762,7,5,2006,2006,24,501,1187,1208,0,0,1,0,2,0,2,1,6,0,2006,2,632,105,61,0,0,0,0,0,2,2010,206
94,10402,7,5,2009,2009,0,1226,1226,1226,0,0,0,0,2,0,3,1,6,0,2009,3,740,0,36,0,0,0,0,0,5,2010,198.9
64,7360,7,5,2010,2010,80,1198,1222,1222,0,0,0,0,2,0,2,1,6,0,2009,2,615,0,54,0,0,0,0,0,3,2010,187
90,12376,7,5,1990,1990,0,203,1673,1699,1523,0,1,0,3,0,5,1,11,2,1990,3,594,367,0,0,0,0,0,0,5,2010,320
82,14235,6,8,1900,1993,0,676,676,831,614,0,0,0,2,0,3,1,6,0,1957,2,484,0,59,0,0,0,0,0,3,2010,138.5
80,8816,6,7,1971,1971,80,506,1010,1052,0,0,1,0,1,0,3,1,6,0,1971,2,440,0,0,0,0,0,0,0,6,2010,155
82,11105,5,5,1996,1996,0,0,870,965,0,0,1,0,1,0,2,1,4,0,1998,2,580,71,0,0,0,0,0,0,7,2010,159
70,8750,6,5,1998,1998,116,299,804,804,878,0,0,0,2,1,3,1,7,0,1998,2,523,0,77,0,0,0,0,0,6,2010,200.5
38,15240,5,8,1977,2004,0,140,1026,1026,0,0,1,0,1,1,3,1,5,0,1977,1,308,316,85,0,0,0,0,0,6,2010,150
75,10650,5,6,1976,1976,0,0,894,894,0,0,1,0,1,0,3,1,5,0,1976,1,308,365,0,0,0,0,0,0,2,2010,128.2
68,7480,5,6,1972,1972,0,396,876,876,0,0,1,0,1,0,3,1,5,0,1977,2,484,0,0,0,0,0,0,0,6,2010,127
80,10389,8,5,2003,2003,320,296,1978,1978,0,0,1,0,2,1,3,1,8,1,2003,3,850,188,25,0,0,0,0,0,5,2010,318
44,9548,7,6,2003,2003,223,458,941,941,888,0,1,0,2,1,3,1,7,1,2003,2,613,192,39,0,0,0,0,0,1,2010,237
75,9375,7,5,1997,1997,0,1040,1040,1044,1054,0,0,0,2,1,4,1,9,1,1997,2,621,331,38,0,0,0,0,0,4,2010,240
48,12137,7,5,1998,1998,442,1649,1649,1661,0,0,0,0,2,0,3,1,6,0,1998,2,598,0,34,0,0,0,0,0,5,2010,224.9
48,10635,8,5,2003,2003,171,315,1657,1668,0,0,1,0,2,0,3,1,8,1,2003,2,502,0,262,0,0,0,0,0,5,2010,232
70,8400,7,5,2004,2005,109,761,1473,1484,0,0,1,0,2,0,3,1,7,0,2004,2,606,0,35,0,144,0,0,0,5,2010,213
65,8773,7,5,2004,2004,98,1390,1414,1414,0,0,0,0,2,0,3,1,6,0,2004,2,494,132,105,0,0,0,0,0,5,2010,185.5
67,8777,3,6,1945,2007,0,0,0,640,0,0,0,0,1,0,2,1,5,0,1945,1,240,0,0,0,0,0,0,0,4,2010,84.9
68,8842,5,6,1954,1954,0,381,381,992,0,0,0,0,1,0,3,1,6,0,1954,1,319,60,0,56,0,0,0,0,1,2010,155.891
60,10044,5,6,1968,1968,0,126,1196,1196,0,0,1,0,1,0,3,1,6,0,1968,1,336,257,0,168,0,0,0,0,6,2010,144
89,11792,4,5,1948,1950,0,744,744,792,328,0,0,0,1,0,2,1,5,0,1956,2,480,0,0,0,0,160,0,0,6,2010,64
65,6305,6,6,1975,1975,0,480,1008,1096,0,0,1,0,1,0,3,1,5,1,1975,1,352,0,0,0,0,0,0,0,6,2010,125.2
94,7819,6,5,1976,1976,0,480,1029,1117,0,0,1,0,1,0,3,1,6,1,1976,2,672,144,0,0,0,0,0,0,3,2010,107
80,8546,4,5,2003,2004,0,1121,1121,1121,0,0,0,0,2,0,2,1,5,0,2003,2,440,132,64,0,0,0,0,0,3,2010,140
52,8741,6,4,1945,1950,0,641,735,798,689,0,0,0,1,1,3,1,7,1,1949,1,220,0,140,0,0,0,0,0,4,2010,113
60,12180,4,4,1941,1950,0,324,672,672,252,0,1,0,1,0,2,1,5,0,1941,1,280,0,0,0,0,0,0,0,7,2010,80
68,8562,5,6,1957,2002,145,833,1216,1526,0,0,0,0,1,0,4,1,7,1,1957,1,364,116,78,0,0,0,0,0,5,2010,144.5
67,4853,5,6,1924,1999,203,974,1107,1296,0,0,0,0,2,0,2,1,5,1,1979,1,260,0,0,36,0,0,0,0,5,2010,104
66,6858,6,4,1915,1950,0,806,806,841,806,0,1,0,1,1,4,1,6,0,1920,1,216,0,66,136,0,0,0,0,5,2010,128
45,8212,3,3,1914,1950,0,661,864,864,0,0,1,0,1,0,2,1,5,0,1938,1,200,0,0,96,0,0,0,0,6,2010,58.5
50,5000,5,6,1924,1950,0,808,1026,1026,665,0,0,0,2,0,3,1,6,1,1924,1,308,0,0,242,0,0,0,0,5,2010,127
50,9638,6,7,1919,1990,0,804,804,1699,748,0,0,0,2,0,4,1,10,1,1969,1,336,272,0,42,0,116,0,0,3,2010,169
78,10452,7,6,1941,1985,371,850,1528,1225,908,0,1,0,1,1,4,1,8,2,1941,1,312,0,0,86,0,0,0,0,7,2010,257.5
78,15600,5,6,1950,1991,430,657,1032,1102,1075,0,0,0,2,1,5,2,11,0,1950,2,484,0,0,0,0,0,0,0,3,2010,215
66,9042,7,9,1941,2006,0,877,1152,1188,1152,0,0,0,2,0,4,1,9,2,1941,1,252,0,60,0,0,0,0,2500,5,2010,266.5
100,17500,7,8,1959,2002,0,496,1902,1902,0,0,1,0,2,0,3,1,7,2,1959,2,567,0,207,162,0,0,0,0,5,2010,335
85,19645,7,6,1994,2007,44,80,423,896,756,0,1,0,2,1,3,1,6,0,1994,2,473,0,0,0,0,0,0,0,6,2010,203.135
35,3907,8,6,1989,1989,0,235,982,1034,0,0,1,0,1,0,1,1,4,1,1989,2,598,141,36,0,0,0,0,0,4,2010,185
35,3907,8,5,1989,1989,0,1115,1191,1191,0,0,0,0,2,0,2,1,5,1,1989,2,531,112,81,0,0,0,0,0,3,2010,162.5
100,15602,7,8,1959,1997,0,254,1501,1801,0,0,1,0,2,0,1,1,6,2,1959,2,484,0,54,0,0,161,0,0,3,2010,289
40,5436,4,8,1922,2007,0,61,796,796,358,0,1,0,1,0,3,1,7,0,1922,1,240,0,96,0,0,0,0,0,5,2010,125.5
58,8154,2,5,1941,1950,0,0,480,540,0,0,0,0,1,0,1,1,4,0,1951,1,200,0,0,0,0,0,0,0,4,2010,82
50,9140,6,5,1921,1975,0,321,629,727,380,0,0,0,1,0,2,1,5,0,1950,1,625,0,56,0,0,200,0,0,4,2010,110
60,7500,4,4,1920,1950,0,698,698,698,430,0,0,0,1,0,2,1,6,0,1980,2,528,30,0,164,0,0,0,0,4,2010,68.4
66,8712,4,7,1900,1950,0,859,859,859,319,0,0,0,1,0,2,1,7,0,1964,1,384,68,0,98,0,0,0,0,1,2010,102.776
66,8712,5,5,1952,1952,0,540,540,1044,0,0,0,0,1,0,2,1,4,0,1952,2,504,0,0,0,0,0,0,54,6,2010,55.993
66,8712,4,7,1896,1950,0,756,756,952,0,0,0,0,1,0,3,1,5,0,1896,1,330,0,0,265,0,0,0,0,6,2010,50.138
44,3811,8,5,2004,2005,186,221,1594,1646,0,0,1,1,2,0,2,1,5,1,2004,2,525,128,53,0,0,155,0,0,5,2010,246
85,11050,8,5,1998,1999,0,434,1049,1036,880,0,1,0,2,1,3,1,8,1,1998,3,741,0,70,0,0,0,0,0,5,2010,254.9
74,9620,6,7,1977,1977,0,564,1243,1285,0,0,0,1,2,0,3,1,6,1,1977,2,473,375,26,0,0,0,0,80,5,2010,190
129,9196,7,5,2003,2003,0,1560,1560,1560,0,0,0,0,2,0,3,1,7,0,2003,2,573,100,150,0,0,0,0,0,4,2010,201
88,11896,7,5,2008,2008,60,1258,1336,1346,0,0,1,0,2,0,3,1,6,1,2008,3,660,100,48,0,0,0,0,0,5,2010,220
73,9803,7,5,2009,2010,0,1214,1214,1214,0,0,0,0,2,0,2,1,6,0,2010,2,520,0,25,0,0,0,0,0,1,2010,179.781
73,9802,5,5,2006,2007,0,384,384,744,700,0,0,0,2,1,3,1,7,0,2007,2,400,100,0,0,0,0,0,0,4,2010,174
92,12003,8,5,2009,2010,84,774,774,774,1194,0,0,0,2,1,4,1,8,1,2009,3,680,0,75,0,0,0,0,0,5,2010,269.5
80,11316,7,5,2002,2003,44,193,817,824,1070,0,1,0,2,1,4,1,8,1,2002,2,510,0,40,0,0,0,0,0,2,2010,214.9
85,14191,8,5,2002,2002,0,967,967,993,915,0,0,0,2,1,4,1,9,0,2002,2,431,135,0,0,0,0,0,0,4,2010,202.9
89,13214,9,5,2008,2009,0,2002,2002,2018,0,0,0,0,2,0,3,1,10,1,2009,3,746,144,76,0,0,0,0,0,5,2010,378.5
85,15300,5,5,1965,1977,0,1026,1068,1264,0,0,1,0,1,0,2,1,7,1,1965,2,528,0,0,0,0,0,0,0,6,2010,169
93,10114,5,5,2004,2005,0,1430,1430,1430,0,0,0,0,2,0,3,1,7,0,2004,2,624,0,0,0,0,0,0,0,3,2010,173.5
31,2394,5,6,1973,1973,0,30,945,945,0,0,1,1,1,0,2,1,5,1,1973,1,253,174,0,56,0,108,0,0,5,2010,119.5
36,2592,5,3,1976,1976,0,175,536,536,576,0,0,0,1,1,3,1,4,0,1976,1,336,182,0,0,0,0,0,0,4,2010,85
21,1890,4,6,1972,1972,0,252,546,546,546,0,0,0,1,1,3,1,5,0,1972,1,286,0,0,64,0,0,0,0,6,2010,85.5
50,6953,5,7,1971,2004,0,395,864,874,0,0,0,0,1,0,3,1,5,0,1971,1,352,0,0,0,0,0,0,0,6,2010,130
76,12887,5,7,1984,1984,0,36,833,833,0,0,1,0,1,0,2,1,5,0,1984,2,495,431,0,0,0,0,0,0,4,2010,149.9
70,7700,5,2,1985,1986,0,1216,1216,1216,1216,0,0,0,4,2,4,2,10,0,1985,2,616,200,0,0,0,0,0,600,2,2010,159
63,10475,5,5,1991,1991,0,166,624,624,650,0,0,0,1,1,3,1,6,0,1993,2,576,22,0,0,0,0,0,0,3,2010,136
68,10544,5,5,1969,1969,0,388,864,864,615,0,0,0,2,0,5,1,8,0,1969,1,275,287,0,280,0,0,0,0,4,2010,161
76,9892,8,5,1994,1995,0,54,1679,1803,0,0,1,1,2,1,3,1,6,2,1994,2,482,129,64,222,0,0,0,0,2,2010,285
74,12961,6,5,1993,1994,0,208,1152,1152,645,0,1,0,2,1,3,1,7,1,1993,2,616,162,312,0,0,0,0,0,3,2010,231
74,13008,6,5,1956,1956,0,318,882,882,0,0,0,0,1,0,2,1,5,0,1956,1,502,0,0,0,0,0,0,0,10,2009,124.5
85,10200,6,5,1974,1974,440,590,1434,1434,0,0,1,0,2,0,4,1,7,1,1974,2,528,80,21,0,0,0,0,0,6,2009,157
75,13860,8,7,1972,1995,0,542,1952,2000,704,0,1,0,2,1,4,1,9,3,1972,2,538,269,111,0,0,0,0,0,7,2009,345
88,10179,6,5,1997,1997,0,98,945,945,663,0,0,0,2,1,3,1,7,1,1997,2,470,252,30,0,0,0,0,0,7,2009,189.5
60,8400,7,5,1996,1997,32,100,384,958,670,0,0,0,2,1,3,1,7,1,1996,2,390,48,72,0,0,0,0,490,6,2009,189
42,14892,9,5,2006,2007,160,426,1746,1746,0,0,1,0,2,0,3,1,7,2,2006,3,758,201,39,0,0,0,0,0,10,2009,377.5
28,7296,8,5,2004,2005,0,243,2208,2522,0,0,1,0,2,0,1,1,8,1,2004,2,564,182,57,0,0,0,0,0,11,2009,375
40,5664,8,5,2000,2000,0,343,1501,1659,0,0,1,0,2,0,2,1,5,1,2000,2,499,212,59,0,0,0,0,0,10,2009,278
61,7380,8,5,1998,1998,0,1077,1418,1478,0,0,1,0,2,0,2,1,5,0,1998,2,495,168,43,0,0,0,0,0,7,2009,240
57,8013,8,5,1995,1996,0,846,1587,1734,0,0,1,0,2,0,2,1,6,0,1995,2,528,52,50,0,0,0,0,0,9,2009,239.5
57,8923,7,5,1998,1998,0,195,384,751,631,0,0,0,2,1,3,1,7,1,1998,2,396,256,0,0,0,0,0,0,2,2009,177.5
74,10141,7,5,1998,1998,40,832,832,885,833,0,0,0,2,1,3,1,7,1,1998,2,427,0,94,0,0,291,0,0,12,2009,185
60,7500,6,5,1998,1999,0,476,952,952,684,0,1,0,2,1,3,1,7,1,1998,2,440,0,84,0,0,0,0,0,10,2009,191
59,7837,6,7,1993,1994,0,799,799,799,772,0,0,0,2,1,3,1,7,1,1993,2,380,0,40,0,0,0,0,0,5,2009,178
58,7250,6,5,1993,1993,45,1181,1181,1190,0,0,0,0,2,0,3,1,6,1,1993,2,430,0,21,0,0,0,0,0,11,2009,166
65,8125,6,5,1994,1995,0,702,702,702,779,0,0,0,2,1,3,1,6,1,1994,2,343,0,36,0,0,0,0,0,3,2009,174
99,11851,7,5,1990,1990,0,1424,1424,1442,0,0,0,0,2,0,3,1,5,0,1990,2,500,0,34,0,508,0,0,0,5,2009,180.5
80,11844,8,5,2008,2008,464,2046,2046,2046,0,0,0,0,2,1,3,1,7,1,2008,3,834,322,82,0,0,0,0,0,7,2009,372.5
124,16158,7,5,2005,2005,16,256,1530,1530,0,0,1,0,2,0,3,1,7,1,2005,2,430,168,36,0,0,0,0,0,6,2009,260
85,11900,5,6,1977,1977,157,722,1122,946,988,0,1,0,2,1,3,1,6,1,1977,2,567,0,176,0,0,200,0,0,7,2009,185
94,13005,7,7,1980,1980,278,153,845,1153,1200,0,1,0,2,1,4,1,10,1,1983,2,484,288,195,0,0,0,0,0,8,2009,260
48,17043,6,5,1979,1998,0,1362,1362,1586,0,0,0,0,2,0,3,1,7,1,1979,2,435,192,0,0,0,0,0,0,1,2009,181
85,11900,7,5,1977,1977,209,564,1386,1411,0,0,0,0,2,0,3,1,6,1,1977,2,544,192,0,0,0,0,0,0,4,2009,82.5
80,10928,6,6,1978,1986,101,1064,1427,1671,0,0,0,0,2,0,3,1,7,1,1978,2,484,252,55,0,0,0,0,0,8,2009,200
80,11088,6,5,1978,1998,144,308,1140,1707,0,0,0,0,2,0,3,1,7,1,1978,2,479,0,0,0,0,0,0,0,5,2009,184
80,9600,8,5,1981,1981,0,1420,2524,2524,0,0,1,0,2,1,4,1,9,1,1981,2,542,474,120,0,0,0,0,0,7,2009,278
82,11880,7,5,1978,1978,206,567,1271,1601,0,0,0,0,2,0,3,1,7,1,1978,2,478,0,0,0,0,0,0,0,4,2009,157
80,10400,7,5,1976,1976,189,1090,1090,1370,0,0,0,0,2,0,3,1,6,1,1976,2,479,0,0,0,0,0,0,0,6,2009,152
70,7000,7,5,2003,2003,0,304,926,1016,868,0,1,0,2,1,3,1,7,1,2003,2,581,0,35,0,0,0,0,0,6,2009,240.9
75,8004,8,5,2009,2009,110,288,832,832,1103,0,1,0,2,1,3,1,8,0,2009,2,552,0,150,0,0,0,0,0,12,2009,263.435
78,10140,6,6,1974,1974,196,228,1116,1116,0,0,1,0,2,0,3,1,6,1,1974,2,528,0,0,0,0,0,0,0,4,2009,167.9
85,11050,7,5,1975,1975,0,540,1176,1193,0,0,0,0,2,0,3,1,5,1,1975,2,506,40,0,0,0,0,0,0,8,2009,158
78,10140,6,5,1974,1974,174,1064,1064,1350,0,0,0,0,2,0,3,1,7,1,1974,2,478,0,0,0,0,0,0,0,8,2009,165
61,7930,6,8,1969,2005,0,115,1026,1026,0,0,1,0,1,0,3,1,5,0,1969,2,440,171,48,0,0,0,0,0,7,2009,156
60,7038,4,6,1970,1970,0,138,864,864,0,0,1,0,1,0,3,1,5,0,2001,2,576,210,0,0,0,0,0,0,9,2009,76.5
60,6960,4,6,1970,1970,0,250,864,864,0,0,0,0,1,0,3,1,5,0,1989,2,660,96,0,0,0,0,0,500,11,2009,120.5
70,8120,4,7,1970,1970,0,673,864,864,0,0,0,0,1,0,3,1,5,0,1994,2,463,0,0,0,0,0,0,0,7,2009,124.5
70,10500,4,6,1971,1971,0,160,864,864,0,0,0,0,1,0,2,1,4,0,1989,2,576,216,0,0,0,0,0,0,3,2009,97
60,9000,4,7,1971,2006,0,624,864,864,0,0,0,0,1,0,3,1,5,0,1986,2,576,200,0,0,0,0,0,0,7,2009,130
21,1680,6,5,1973,1973,504,229,483,483,504,0,1,0,1,1,2,1,5,0,1973,1,264,0,0,0,0,0,0,0,7,2009,111
24,2368,5,6,1970,1970,312,0,765,765,600,0,0,0,1,1,3,1,7,0,1970,2,440,0,36,0,0,0,0,0,5,2009,125
21,1680,5,5,1971,1971,142,630,630,630,672,0,0,0,2,1,3,1,6,0,1991,1,280,0,0,0,0,0,0,0,5,2009,112
21,1680,6,6,1972,1972,425,79,483,483,504,0,1,0,1,1,2,1,5,0,1972,1,288,0,0,0,0,0,0,0,7,2009,97
21,1680,6,8,1972,2007,510,321,483,483,504,0,0,0,1,1,2,1,5,0,1972,1,264,250,0,0,0,0,0,0,5,2009,118
21,1680,5,7,1972,1972,268,399,630,630,672,0,0,0,2,1,3,1,6,0,1972,1,264,185,0,0,0,0,0,0,2,2009,119.5
24,2308,6,5,1976,1976,0,498,804,804,744,0,0,0,2,1,3,1,7,1,1976,2,440,108,0,0,0,0,0,0,9,2009,146
24,2280,6,6,1976,1976,0,289,855,855,601,0,0,0,2,1,3,1,7,1,1976,2,440,87,0,0,0,0,0,0,7,2009,148.5
24,2280,7,5,1975,1975,0,0,1057,1055,0,0,0,1,2,0,2,1,4,1,1975,2,440,0,27,0,0,0,0,0,8,2009,123
24,2308,6,5,1974,1974,0,103,855,855,467,0,0,1,2,1,3,1,6,1,1974,2,440,260,0,0,0,0,0,0,6,2009,147
24,2349,6,5,1977,1977,0,466,855,855,601,0,0,0,2,1,3,1,6,1,1977,2,440,0,28,0,0,0,0,0,5,2009,137.9
24,2364,6,5,1978,1978,0,484,804,804,744,0,0,1,2,1,3,1,7,1,1978,2,440,108,0,0,0,0,0,0,7,2009,147
24,2289,6,6,1978,1978,0,544,855,855,586,0,0,0,2,1,3,1,7,1,1978,2,440,28,0,0,0,0,0,0,4,2009,148.5
24,2364,6,5,1978,1978,0,576,855,855,601,0,0,0,2,1,3,1,6,1,1978,2,440,147,0,0,0,0,0,0,4,2009,138
24,2104,7,6,1976,1976,0,300,836,836,0,0,0,1,1,0,2,1,5,0,1976,1,345,150,20,0,0,0,0,0,10,2009,128.5
65,7150,5,5,1967,1967,60,460,892,892,0,0,0,0,1,0,3,1,5,0,1967,1,288,0,0,0,0,0,0,0,7,2009,100
96,12456,10,5,2006,2007,230,528,1700,1718,0,0,1,0,2,0,3,1,7,1,2008,3,786,216,48,0,0,0,0,0,7,2009,337.5
110,14257,9,5,2007,2007,726,416,1776,1794,978,0,1,0,3,1,4,1,10,3,2007,3,754,135,64,0,0,0,0,0,6,2009,462
104,13518,9,5,2008,2009,860,1926,1926,1966,1174,0,0,0,3,1,4,1,11,2,2009,3,820,144,78,0,0,0,0,0,7,2009,485
108,13173,9,5,2006,2007,300,80,1652,1652,0,0,1,0,2,0,2,1,6,2,2006,2,840,404,102,0,0,0,0,0,11,2009,325
110,14230,8,5,2007,2007,640,1566,1566,1600,0,0,0,0,2,0,3,1,7,1,2007,3,890,0,56,0,0,0,0,0,7,2009,256.3
98,12704,8,5,2008,2009,306,2042,2042,2042,0,0,0,0,2,1,3,1,8,1,2009,3,1390,0,90,0,0,0,0,0,8,2009,253.293
95,12350,9,5,2009,2009,0,379,1365,1365,1325,0,1,0,2,1,3,1,8,1,2009,3,864,0,197,0,0,0,0,0,7,2009,398.8
96,11308,9,5,2008,2008,154,168,1104,1130,1054,0,1,0,2,1,3,1,10,1,2008,3,836,0,102,0,0,0,0,0,7,2009,335
95,12350,9,5,2008,2008,450,788,2020,2020,0,0,1,0,2,0,3,1,7,1,2008,3,896,192,98,0,0,0,0,0,5,2009,404
94,12220,10,5,2009,2009,305,570,2006,2020,0,0,1,0,2,1,3,1,9,1,2009,3,900,156,54,0,0,0,0,0,9,2009,402.861
97,13478,10,5,2008,2008,420,384,1722,1728,568,0,1,0,2,1,3,1,10,1,2008,3,842,382,274,0,0,0,0,0,6,2009,451.95
95,11578,9,5,2008,2008,302,1736,1736,1736,0,0,0,0,2,0,3,1,7,1,2008,3,834,319,90,0,0,0,0,0,7,2009,360
129,16870,8,5,2004,2005,238,251,1782,1782,0,0,1,0,2,0,3,1,7,2,2004,3,932,99,82,0,0,0,0,0,4,2009,296
59,23303,8,5,2007,2007,20,278,1508,1508,1012,0,1,0,2,1,5,1,10,1,2007,3,640,192,273,0,0,0,0,0,6,2009,409.9
87,11146,8,5,2006,2006,250,1709,1709,1717,0,0,0,0,2,0,3,1,7,1,2006,3,908,169,39,0,0,0,0,0,7,2009,255.5
87,10367,9,5,2008,2008,284,724,1739,1743,0,0,1,0,2,0,3,1,8,1,2008,3,927,168,45,0,0,0,0,0,6,2009,335
76,9591,8,5,2004,2005,262,625,1713,1713,0,0,1,0,2,0,3,1,7,1,2004,3,856,0,26,0,0,170,0,0,1,2009,274.9
77,10872,9,5,2006,2006,122,467,1504,1531,0,0,1,0,2,0,2,1,6,1,2006,3,700,184,52,0,0,0,0,0,2,2009,300
102,13514,9,5,2008,2008,285,632,1774,1808,0,0,1,0,2,0,3,1,7,1,2008,3,850,200,26,0,0,0,0,0,3,2009,324
74,8834,9,5,2004,2005,216,292,1462,1462,762,0,1,0,2,1,4,1,10,1,2004,3,738,184,0,0,0,0,0,0,6,2009,350
107,11362,8,5,2004,2005,42,797,1836,1836,0,0,1,0,2,0,3,1,7,1,2004,3,862,125,185,0,0,0,0,0,3,2009,280
85,10655,8,5,2003,2004,296,1603,3206,1629,0,0,1,0,2,0,3,1,7,1,2003,3,880,0,0,0,0,0,0,0,10,2009,284
90,12878,7,5,2003,2004,418,498,1760,1760,0,0,1,0,2,0,3,1,8,1,2003,2,583,165,190,0,0,0,0,0,6,2009,269.5
79,9541,7,5,2009,2009,268,1502,1502,1502,0,0,0,0,2,0,3,1,7,0,2009,2,644,0,114,0,0,0,0,0,9,2009,233.17
103,13472,10,5,2003,2003,922,2336,2392,2392,0,0,0,0,2,0,3,1,8,1,2003,3,968,248,105,0,0,0,0,0,6,2009,386.25
110,15274,9,5,2003,2003,724,480,2452,2452,0,0,2,0,2,0,3,1,10,1,2003,3,886,0,116,0,0,0,0,0,7,2009,445
96,13262,8,5,2003,2004,186,1082,1082,1105,1295,0,0,0,3,1,4,1,10,1,2003,3,730,114,40,0,0,0,0,0,6,2009,290
70,9658,8,5,2006,2006,383,1598,1598,1606,0,0,0,0,2,0,3,1,6,1,2006,3,871,230,60,0,0,0,0,0,7,2009,255.9
47,6904,6,5,2005,2005,240,522,1358,1358,0,0,0,0,2,0,2,1,6,1,2005,2,484,192,36,0,0,0,0,0,8,2009,213
34,5381,6,5,2005,2005,135,406,1306,1306,0,0,1,0,2,0,1,1,5,1,2005,2,624,170,63,0,0,0,0,0,8,2009,196
34,5122,6,5,2005,2005,135,425,1306,1306,0,0,1,0,2,0,1,1,5,1,2005,2,624,170,63,0,0,0,0,0,3,2009,184.5
80,10307,7,5,2007,2008,176,474,1350,1358,0,0,1,0,2,0,2,1,6,1,2008,2,484,192,26,0,0,0,0,0,5,2009,212.5
34,5001,7,5,2007,2008,166,410,1314,1314,0,0,1,0,2,0,2,1,6,1,2008,2,626,172,62,0,0,0,0,0,7,2009,230
117,15262,8,5,2003,2004,470,643,2200,2200,0,0,1,0,2,1,3,1,8,1,2003,3,685,208,55,0,0,0,0,0,7,2009,382.5
44,7390,9,5,2008,2009,308,1084,1884,1884,0,0,1,0,2,0,2,1,6,1,2008,2,649,231,90,0,0,0,0,0,5,2009,320
48,6472,9,5,2008,2008,500,1451,1451,1456,0,0,0,0,2,0,2,1,6,1,2008,2,539,192,42,0,0,0,0,0,4,2009,248.5
129,16770,8,5,2002,2003,270,516,1712,1712,0,0,1,0,2,0,3,1,8,1,2002,3,701,218,183,0,0,0,0,0,9,2009,286.5
48,6240,8,5,2006,2006,176,461,1324,1324,0,0,1,0,2,0,2,1,6,1,2006,2,550,192,38,0,0,0,0,0,12,2009,254
48,3480,7,5,2003,2003,163,1405,1405,1405,0,0,0,0,2,0,2,1,6,1,2003,2,478,148,36,0,0,0,0,0,11,2009,173
36,2268,7,5,2003,2004,106,197,764,764,862,0,0,0,2,0,2,1,6,0,2003,2,474,0,27,0,0,0,0,0,7,2009,173
63,10928,7,5,2005,2005,0,728,728,728,728,0,0,0,2,1,3,1,8,1,2005,2,390,100,0,0,0,0,0,0,6,2009,184
57,8918,6,5,2005,2006,0,745,745,745,745,0,0,0,2,1,3,1,7,1,2005,2,392,36,20,0,0,0,0,0,7,2009,167.8
149,12589,6,5,2005,2005,0,742,742,742,742,0,0,0,2,1,3,1,8,1,2005,2,390,36,24,0,0,0,0,0,6,2009,174
122,11911,6,5,2005,2005,0,684,684,684,876,0,0,0,2,1,3,1,6,1,2005,2,400,100,38,0,0,0,0,0,3,2009,174
53,3684,7,5,2007,2007,130,1373,1373,1555,0,0,0,0,2,0,2,1,7,1,2007,3,660,143,20,0,0,0,0,0,6,2009,174
51,3635,7,5,2007,2007,130,398,1386,1569,0,0,0,1,2,0,1,1,7,1,2007,3,660,143,20,0,0,0,0,0,5,2009,175.9
43,3182,7,5,2005,2006,16,1357,1373,1555,0,0,0,0,2,0,2,1,7,1,2005,2,430,143,20,0,0,0,0,0,5,2009,192.5
